insanely,jealous,6,2,0,10,5,16,10,16,10,14
instantly,forgettable,57,39,49,72,56,64,19,19,7,16
instantly,hooked,0,1,0,0,1,2,2,8,12,43
instantly,likable,0,0,1,0,2,2,13,21,13,14
instantly,recognisable,3,0,1,4,4,6,12,10,10,18
instantly,recognizable,5,3,7,5,8,17,20,32,31,42
intellectually,challenging,5,4,5,3,1,9,16,12,7,19
intentionally,bad,14,4,4,1,3,7,8,10,3,7
intentionally,funny,21,8,6,5,12,20,19,15,11,21
jolly,good,7,2,6,6,8,17,30,45,29,35
just,absurd,33,15,14,7,9,10,7,7,7,7
just,adorable,2,2,0,1,5,5,11,28,21,45
just,amazing,34,8,14,11,14,30,119,250,322,1150
just,angry,14,3,3,4,7,4,3,6,2,7
just,annoying,13,5,5,5,7,5,2,5,3,1
just,average,17,10,17,33,127,97,59,23,20,35
just,awesome,8,7,5,13,19,20,63,144,170,482
just,awful,804,261,224,134,99,69,75,45,29,49
just,bad,841,324,217,179,142,103,83,66,42,80
just,beautiful,11,7,8,8,18,35,53,104,130,380
just,big,12,3,8,10,7,6,10,22,9,14
just,bizarre,14,10,12,11,18,11,6,13,7,15
just,boring,269,142,115,120,80,52,32,21,17,30
just,breathtaking,2,0,0,1,3,3,10,17,30,103
just,brilliant,11,8,5,10,8,26,64,176,203,637
just,cant,82,35,22,20,24,28,33,58,46,227
just,cheap,38,14,9,15,9,12,17,12,7,12
just,cheesy,21,13,4,14,12,9,6,9,3,12
just,classic,5,0,1,0,3,9,9,19,20,42
just,cool,4,5,2,2,10,11,20,23,32,56
just,crazy,20,12,13,12,20,23,28,38,36,66
just,creepy,17,7,7,13,5,11,19,22,9,26
just,curious,18,5,10,8,15,13,20,30,15,42
just,cute,4,0,1,1,1,2,14,11,6,11
just,dead,8,1,3,3,7,7,5,7,1,8
just,different,12,9,10,12,17,20,51,64,53,97
just,disappointing,12,12,25,18,27,27,19,12,3,5
just,dont,9,2,4,5,5,2,3,11,4,19
just,dreadful,57,20,15,10,3,7,5,5,2,3
just,due,7,5,6,4,6,17,19,26,15,29
just,dull,81,40,88,49,41,31,16,13,8,8
just,dumb,126,49,67,47,59,46,45,33,18,34
just,embarrassing,62,31,24,16,23,10,7,5,5,3
just,empty,12,6,5,7,8,3,6,4,1,7
just,enough,40,13,27,35,64,124,204,260,207,245
just,entertaining,2,3,4,8,12,17,30,21,15,36
just,evil,6,1,3,4,8,3,6,3,7,14
just,excellent,2,0,2,6,13,5,31,58,71,260
just,fabulous,0,1,0,1,1,4,9,23,30,86
just,fantastic,2,1,3,6,9,27,51,120,136,389
just,few,4,3,5,6,9,8,8,8,14,27
just,fine,115,71,104,111,194,329,438,478,285,411
just,flat,142,44,43,39,46,49,41,47,39,86
just,full,28,8,16,15,13,11,17,26,16,62
just,funny,20,13,18,17,24,44,76,98,88,163
just,glad,139,53,55,31,35,38,44,60,48,116
just,gonna,10,5,0,2,3,9,2,4,3,14
just,good,58,19,35,38,88,188,295,330,231,469
just,gorgeous,3,3,2,7,12,15,20,34,45,95
just,great,54,15,30,38,68,122,333,639,619,1583
just,gross,54,17,19,11,12,15,13,11,5,15
just,happy,26,11,20,11,20,17,31,32,30,61
just,hard,18,13,10,29,26,27,29,28,17,25
just,hilarious,37,13,10,11,27,21,85,124,119,274
just,horrible,380,91,94,49,41,33,31,28,19,31
just,human,3,1,0,2,3,6,5,12,17,37
just,hysterical,7,0,0,0,2,4,4,13,12,21
just,impossible,19,9,19,7,10,16,18,16,22,37
just,incredible,16,1,8,9,4,12,36,79,107,347
just,insane,6,4,6,6,7,7,9,7,8,15
just,insulting,42,12,14,10,7,9,4,4,1,2
just,interested,3,3,0,6,3,7,11,12,9,20
just,interesting,1,5,1,10,6,15,12,8,9,10
just,jealous,6,1,0,2,0,3,4,8,11,34
just,lame,106,49,50,51,40,20,21,14,4,10
just,last,19,7,7,8,17,17,36,51,39,84
just,laughable,81,31,38,32,33,15,9,6,2,9
just,lazy,32,16,15,16,14,12,13,5,2,6
just,little,6,1,5,5,12,7,13,24,17,40
just,lovely,0,1,3,4,4,11,14,25,22,32
just,lucky,8,6,1,2,7,7,4,9,7,12
just,ludicrous,15,7,6,3,9,2,6,2,0,4
just,mad,15,1,6,3,5,2,8,9,5,17
just,magnificent,1,0,0,0,1,3,8,16,24,58
just,married,12,2,4,17,8,14,11,10,8,9
just,marvelous,0,0,0,1,1,0,3,16,15,38
just,mediocre,11,9,18,18,36,25,18,17,9,10
just,mindless,31,7,15,14,11,12,21,23,19,34
just,minor,2,2,7,1,3,3,8,18,13,14
just,more,59,18,20,39,53,39,37,30,35,31
just,nice,6,4,9,3,7,14,34,30,23,42
just,normal,6,6,9,6,8,7,22,26,23,49
just,odd,8,5,6,15,9,13,5,7,5,13
just,ok,23,5,10,21,27,33,38,42,21,16
just,okay,28,20,24,46,120,146,84,48,33,44
just,old,13,10,6,6,6,13,9,8,11,11
just,ordinary,3,10,8,10,13,16,15,26,24,49
just,outstanding,2,0,1,0,4,3,11,37,42,112
just,overall,19,5,3,6,3,11,3,18,12,20
just,painful,144,36,45,18,10,13,12,10,3,6
just,pathetic,186,53,37,24,29,18,12,5,10,11
just,perfect,20,9,8,20,31,61,126,300,330,1088
just,phenomenal,0,1,1,0,4,1,8,12,40,74
just,plain,2740,1048,1027,892,849,874,941,1117,866,1654
just,pointless,79,27,50,14,23,16,15,14,9,11
just,poor,53,28,37,26,29,23,18,14,9,13
just,priceless,5,1,0,1,5,3,14,12,10,29
just,pure,119,40,24,28,35,47,112,151,137,357
just,random,45,16,15,12,8,16,12,22,16,20
just,real,8,3,3,0,3,5,9,28,19,59
just,regular,9,6,2,7,10,17,18,20,17,31
just,ridiculous,226,108,84,103,94,80,47,42,20,43
just,right,10,4,1,4,8,14,31,71,64,120
just,rubbish,39,18,14,5,3,4,3,1,3,3
just,sad,160,65,59,40,36,29,26,30,28,94
just,scary,10,2,4,1,5,3,13,15,17,35
just,sheer,7,4,2,2,4,5,8,5,14,32
just,short,21,17,21,23,42,41,79,76,63,48
just,shy,4,6,4,8,11,12,15,15,21,25
just,sick,77,20,20,13,10,13,16,21,17,22
just,silly,119,82,87,103,96,84,80,57,43,53
just,simple,13,10,5,6,10,20,31,44,38,71
just,sloppy,9,10,1,7,8,10,1,4,0,0
just,small,9,1,2,2,5,6,10,9,9,15
just,spectacular,1,1,0,1,3,4,6,21,27,64
just,strange,10,11,11,11,8,22,10,12,7,14
just,stunning,4,0,3,1,4,10,26,40,50,118
just,stupid,466,201,211,154,135,93,103,72,54,106
just,such,68,28,26,32,33,52,87,124,133,318
just,superb,0,0,1,3,3,8,29,55,54,175
just,terrible,427,175,97,78,65,44,42,31,20,36
just,terrific,5,1,1,3,7,10,26,54,53,107
just,typical,7,3,4,9,14,6,5,5,12,9
just,unbelievable,34,14,16,15,13,17,10,31,34,105
just,unnecessary,15,2,10,15,9,22,8,8,1,4
just,utter,19,0,6,7,1,2,2,3,3,8
just,weak,21,14,13,16,12,18,8,5,0,6
just,weird,59,42,44,32,34,50,25,56,36,57
just,wonderful,5,3,5,4,14,27,74,139,190,477
just,wrong,128,43,49,43,55,53,48,59,42,75
justly,famous,0,0,0,1,4,5,10,9,8,13
kind,enough,9,3,6,3,4,2,7,10,7,16
kindly,old,2,4,5,5,11,17,36,27,16,22
largely,due,23,8,28,20,35,52,76,70,54,105
largely,irrelevant,4,5,3,4,6,8,5,15,7,8
largely,unknown,6,5,10,9,20,25,44,52,39,63
late,last,6,4,5,4,2,10,16,19,21,24
laughably,bad,260,114,92,94,73,51,49,38,15,26
least,important,0,2,9,2,6,7,2,8,18,16
legally,blonde,53,14,20,17,31,48,47,52,19,67
less,annoying,13,6,12,9,11,27,18,29,15,18
less,appealing,9,0,2,7,7,10,13,11,8,6
less,attractive,20,7,5,9,13,19,25,19,17,21
less,believable,30,17,17,16,18,36,20,18,16,13
less,boring,10,6,9,6,10,6,7,4,4,2
less,complicated,5,0,3,2,1,7,11,15,15,16
less,concerned,1,1,2,1,4,5,13,12,12,2
less,convincing,19,12,18,21,24,35,42,47,23,7
less,dramatic,3,1,2,2,7,6,16,13,8,8
less,effective,7,7,13,12,24,51,48,46,30,26
less,enjoyable,9,3,5,9,17,18,22,15,13,9
less,entertaining,10,2,11,11,10,23,16,10,3,7
less,expensive,4,1,3,8,2,10,8,4,3,8
less,funny,41,11,13,12,17,19,29,15,13,28
less,good,2,1,9,4,5,18,9,8,10,4
less,important,13,12,19,15,30,30,75,93,73,107
less,impressed,0,1,3,5,2,11,11,13,7,2
less,impressive,8,1,6,5,4,20,27,25,10,14
less,interested,9,3,5,14,10,11,14,30,7,27
less,interesting,33,30,50,51,69,88,90,55,28,29
less,known,2,1,2,2,2,8,10,15,13,26
less,likable,2,0,7,2,6,6,9,14,11,1
less,likely,19,13,15,23,14,22,49,56,34,44
less,obvious,10,7,9,8,7,15,31,30,15,28
less,ordinary,1,4,3,3,2,9,8,23,14,20
less,painful,59,10,5,6,4,3,1,3,2,5
less,powerful,4,0,4,6,8,14,17,27,18,15
less,predictable,8,3,6,6,10,14,18,22,15,7
less,realistic,12,4,5,7,8,10,12,19,12,20
less,satisfying,3,0,1,6,10,7,13,9,8,6
less,scary,14,5,6,5,11,10,8,16,5,11
less,serious,2,5,7,5,6,18,18,21,10,17
less,sophisticated,2,1,2,4,5,6,8,9,5,10
less,successful,3,0,6,9,26,41,43,34,13,12
less,talented,8,3,5,4,7,5,4,10,4,8
less,violent,2,0,1,2,5,4,12,10,7,8
little,different,12,6,8,18,31,50,80,105,57,94
little,good,36,19,27,50,49,78,69,61,36,53
little,high,4,3,2,5,11,12,11,9,4,7
little,less,33,8,18,24,42,66,121,102,96,91
little,long,4,2,6,2,10,21,31,39,24,27
little,low,2,1,4,5,6,14,8,19,6,14
little,more,579,385,549,632,942,1117,1380,1222,780,964
little,much,4,3,1,8,5,13,15,26,7,14
long,last,4,5,1,3,7,10,9,13,16,24
long,long,13,6,5,4,2,2,4,13,8,38
long,overdue,9,3,13,8,6,22,25,58,48,115
longer,able,9,1,5,2,1,5,12,12,11,25
longer,running,4,1,3,2,5,10,17,12,4,6
lot,good,101,84,122,170,300,377,274,176,91,163
lot,long,15,15,23,25,19,20,38,31,22,59
lot,more,10,2,4,4,5,7,11,13,4,18
loud,many,3,0,0,2,0,3,12,12,18,17
loud,more,2,0,1,2,3,6,9,14,10,14
mainly,due,42,34,34,61,91,126,180,148,99,152
marginally,good,36,22,22,24,25,22,19,15,6,9
maybe,due,2,0,1,7,3,8,12,13,6,6
maybe,good,16,9,17,10,13,21,27,36,27,53
maybe,more,8,8,5,10,12,23,32,34,32,64
maybe,next,60,22,35,26,31,33,44,25,9,44
mentally,disabled,32,12,7,10,11,12,19,25,25,47
mentally,disturbed,29,14,9,10,24,33,40,58,45,60
mentally,handicapped,54,14,12,19,18,41,34,54,51,65
mentally,ill,78,29,30,36,56,67,104,114,100,168
mentally,retarded,128,27,24,29,33,45,41,61,58,87
mentally,unbalanced,7,5,5,5,13,15,25,7,8,8
mentally,unstable,41,11,14,27,27,46,68,77,54,89
mercifully,short,23,17,15,19,13,8,12,3,3,1
merely,adequate,13,1,8,14,20,28,21,10,4,4
merely,good,3,2,1,1,2,10,22,11,8,7
mighty,fine,3,1,2,2,4,10,19,16,15,19
mildly,amusing,140,94,96,147,179,178,75,44,17,24
mildly,enjoyable,6,8,7,25,35,27,13,3,0,1
mildly,entertaining,133,87,115,165,261,226,97,41,15,23
mildly,funny,48,29,36,41,49,52,42,21,14,10
mildly,humorous,11,6,12,7,8,13,4,1,1,5
mildly,interested,8,8,4,5,9,5,9,6,8,5
mildly,interesting,93,56,67,83,113,81,51,17,12,17
mildly,retarded,10,3,6,3,1,5,2,8,12,6
mildly,successful,0,1,0,0,1,4,3,3,3,42
moderately,entertaining,9,14,15,27,44,69,40,5,3,2
moderately,funny,6,7,10,7,7,11,9,2,2,1
moderately,good,4,6,4,3,4,10,4,8,3,4
moderately,interesting,13,10,4,14,24,26,13,8,3,3
moderately,successful,3,1,5,6,6,9,12,11,6,3
morally,ambiguous,10,2,5,7,16,16,52,51,47,70
morally,bankrupt,34,12,14,8,16,14,22,25,18,30
morally,corrupt,7,3,5,6,5,4,7,5,7,8
morally,wrong,16,4,9,4,4,5,8,17,6,18
morbidly,obese,9,5,4,2,6,3,4,11,5,10
more,able,7,3,4,4,4,4,6,8,5,14
more,abstract,1,1,0,1,3,5,6,12,9,12
more,absurd,27,15,9,17,13,16,12,14,18,11
more,acceptable,17,11,16,17,18,27,39,33,31,33
more,accessible,8,7,14,14,25,47,66,104,95,118
more,accomplished,9,4,5,4,13,15,23,21,17,19
more,accurate,97,52,57,55,74,101,125,144,114,201
more,acting,22,10,14,9,17,17,23,23,16,22
more,active,1,3,9,5,10,17,29,39,24,50
more,adult,9,6,14,13,19,42,85,87,60,76
more,advanced,28,13,11,19,23,35,60,76,50,108
more,adventurous,4,0,2,5,9,8,15,17,11,15
more,aggressive,12,5,11,11,20,30,38,58,41,37
more,akin,31,20,27,30,43,44,65,73,46,81
more,alive,7,5,2,4,4,8,12,35,11,37
more,amazing,20,4,8,8,12,15,53,72,102,231
more,ambiguous,2,0,5,4,10,13,22,24,25,23
more,ambitious,10,10,15,28,34,51,67,58,49,72
more,american,3,4,9,5,7,6,15,10,6,13
more,amusing,36,11,28,29,43,43,51,49,25,58
more,angry,22,16,8,2,6,9,11,19,15,14
more,animated,5,9,8,6,6,13,18,14,9,13
more,annoyed,15,5,5,5,14,3,8,2,4,1
more,annoying,183,90,101,108,120,110,70,65,36,31
more,apparent,18,10,12,21,33,38,61,66,64,80
more,appealing,40,29,30,47,54,94,123,147,119,159
more,appropriate,133,51,74,66,102,110,148,145,119,182
more,apt,14,8,4,11,17,25,26,38,23,37
more,artistic,14,2,5,6,10,20,13,30,21,36
more,attractive,53,25,25,31,59,91,78,118,90,123
more,authentic,14,11,15,19,19,35,64,72,72,70
more,aware,10,9,8,7,13,20,45,63,50,125
more,awesome,4,2,1,3,3,4,7,8,10,24
more,awful,27,8,2,8,5,2,1,1,4,2
more,awkward,7,3,11,9,9,7,8,8,3,2
more,bad,80,26,23,12,28,20,28,30,16,41
more,balanced,8,7,10,10,15,23,43,18,17,36
more,bearable,24,9,15,16,26,22,16,15,8,17
more,beautiful,26,12,11,12,44,53,85,157,135,344
more,believable,235,127,153,172,267,314,492,488,461,574
more,bizarre,17,6,18,20,27,37,56,56,37,43
more,bloody,2,3,3,5,7,9,14,18,10,16
more,boring,194,92,76,65,84,55,37,23,35,33
more,brilliant,7,5,2,0,4,10,11,23,37,75
more,brutal,16,12,8,5,19,42,67,62,62,89
more,capable,13,5,14,12,14,23,24,20,17,13
more,captivating,4,3,6,4,5,8,10,14,9,22
more,careful,39,14,14,18,19,13,32,26,15,19
more,cartoonish,3,1,2,3,12,9,9,11,7,8
more,central,3,0,3,3,10,4,13,12,6,15
more,cerebral,12,6,2,7,13,21,39,48,38,41
more,challenging,12,6,8,6,26,19,47,50,51,55
more,charismatic,4,2,2,4,4,9,19,13,7,10
more,charming,0,4,3,3,5,15,16,29,16,41
more,cheesy,15,6,4,8,8,16,7,12,2,7
more,chilling,6,4,5,6,12,26,48,64,55,74
more,cinematic,4,4,3,5,9,18,21,15,11,9
more,classic,0,1,1,4,2,8,13,11,8,29
more,clear,20,9,18,16,24,38,56,66,54,76
more,clever,33,19,25,19,30,41,62,70,44,68
more,close,9,3,0,1,2,10,18,25,26,33
more,coherent,35,14,22,34,37,52,68,41,24,38
more,cohesive,9,2,7,10,8,22,20,11,10,17
more,colorful,2,5,7,5,14,18,29,25,12,33
more,comedic,13,1,2,7,8,22,28,29,26,25
more,comfortable,24,14,20,20,47,73,87,106,70,135
more,comic,4,2,4,16,14,16,32,35,28,14
more,comical,14,11,14,17,19,32,39,41,21,33
more,commercial,1,1,4,7,11,13,23,20,24,25
more,common,17,10,17,16,20,42,38,70,48,79
more,compelling,45,31,38,35,78,96,137,148,116,206
more,competent,12,5,14,10,14,13,14,11,4,11
more,complete,6,3,6,19,20,45,57,64,58,107
more,complex,67,50,62,81,131,221,391,501,422,633
more,complicated,24,19,36,45,63,117,212,235,175,247
more,concerned,60,35,54,67,64,79,132,144,78,150
more,confident,4,1,7,2,5,25,26,36,29,40
more,confused,31,10,16,17,28,14,16,17,17,15
more,confusing,42,32,39,42,55,62,42,43,20,24
more,conservative,4,5,6,7,10,21,29,29,21,25
more,consistent,8,5,6,11,19,27,45,42,27,23
more,contemporary,4,5,3,3,6,11,28,24,20,37
more,content,3,3,7,4,1,6,11,6,11,15
more,contrived,13,4,3,12,9,9,13,6,2,1
more,controversial,2,2,1,4,3,6,8,9,12,12
more,conventional,6,4,9,6,27,58,86,71,58,54
more,convinced,3,1,2,6,2,7,7,13,7,18
more,convincing,122,63,78,89,124,182,195,192,147,192
more,convoluted,3,2,1,3,9,12,15,12,3,6
more,cool,1,3,4,4,8,14,15,14,17,29
more,crazy,5,0,1,0,6,5,8,14,10,16
more,creative,49,33,31,41,53,69,63,64,41,88
more,credible,32,11,32,30,42,41,65,56,43,42
more,creepy,14,11,10,15,18,22,38,55,43,68
more,critical,10,6,8,10,12,21,23,43,14,41
more,curious,3,1,4,5,3,10,16,20,10,12
more,cynical,6,7,8,6,25,20,22,58,32,41
more,dangerous,32,20,17,31,38,66,110,145,111,140
more,daring,9,4,7,6,15,12,29,29,19,37
more,dark,14,9,9,21,24,39,73,98,76,128
more,deadly,3,1,1,7,6,6,13,21,10,13
more,deep,7,5,2,3,10,22,29,33,34,74
more,depressed,9,4,2,0,4,6,12,9,7,7
more,depressing,40,14,14,14,19,25,21,41,21,36
more,deserving,37,16,20,21,16,24,26,33,33,65
more,desperate,15,6,10,7,5,8,23,32,27,31
more,detailed,21,13,19,18,39,51,57,74,58,107
more,devastating,0,0,1,2,0,6,4,13,6,19
more,developed,13,9,16,17,34,65,75,75,40,85
more,different,6,7,9,12,11,29,35,89,69,109
more,difficult,76,54,62,84,97,152,268,334,261,365
more,direct,7,1,4,4,12,16,28,32,21,34
more,disappointed,90,44,50,37,29,29,17,19,5,16
more,disappointing,32,25,35,44,33,30,32,8,9,8
more,disgusting,36,12,7,6,5,14,18,20,11,20
more,distant,1,1,2,2,3,4,8,8,7,18
more,distracting,9,1,5,6,8,9,9,6,1,3
more,disturbing,73,29,64,44,58,86,156,195,159,256
more,diverse,4,2,5,4,3,9,12,11,5,15
more,dramatic,64,34,53,68,98,147,246,273,203,318
more,due,3,1,3,2,4,12,13,12,7,7
more,dull,12,9,6,8,15,3,7,4,0,3
more,dynamic,7,4,11,13,21,19,40,39,21,45
more,easy,2,1,1,8,5,12,16,17,13,41
more,edgy,2,0,3,2,3,9,10,10,13,4
more,effective,107,62,105,129,216,332,440,463,313,439
more,efficient,12,3,14,7,18,14,20,24,26,28
more,elaborate,12,6,10,10,23,38,49,38,37,56
more,embarrassing,16,7,10,12,5,5,3,5,3,1
more,emotional,21,4,16,15,28,60,86,100,83,191
more,endearing,4,3,2,6,6,9,15,26,25,28
more,engaging,22,14,28,30,56,76,96,84,59,83
more,engrossing,2,1,2,5,7,7,11,15,6,15
more,enjoyable,234,81,105,127,207,288,425,414,322,517
more,entertaining,641,214,257,211,241,345,433,420,275,427
more,erotic,8,3,1,4,10,2,3,17,4,9
more,evident,3,3,7,6,14,16,43,35,37,68
more,evil,18,12,12,18,28,44,72,79,65,127
more,excited,17,6,18,12,15,27,22,23,28,77
more,exciting,164,83,120,110,125,197,253,294,218,369
more,expensive,29,11,27,12,31,55,58,60,39,69
more,experienced,10,12,20,20,39,55,83,71,51,51
more,explicit,9,5,18,12,19,32,42,42,31,39
more,explosive,0,1,0,1,3,1,7,5,3,33
more,expressive,6,4,3,1,2,3,10,10,9,17
more,extreme,14,7,7,9,22,28,60,65,47,71
more,fair,10,2,1,3,6,4,4,10,4,11
more,faithful,33,17,23,27,38,54,81,90,53,92
more,fake,12,5,8,10,8,4,4,0,6,1
more,familiar,4,8,7,12,24,40,48,63,57,78
more,famous,12,16,13,20,28,56,87,113,71,106
more,fantastic,5,3,3,2,9,2,11,14,13,46
more,fascinating,16,9,11,10,11,21,40,55,32,74
more,favorable,1,2,2,2,5,14,5,11,8,5
more,fitting,36,10,18,14,33,35,49,61,34,79
more,fluid,2,2,1,1,5,9,15,11,16,25
more,focused,8,2,7,12,18,45,42,28,25,35
more,forgiving,6,5,11,16,7,15,13,8,5,5
more,frequent,1,2,0,3,10,8,10,11,6,8
more,frightening,61,22,26,33,36,59,98,127,115,181
more,frustrating,13,18,11,16,21,7,9,12,7,2
more,full,4,3,4,3,4,4,6,11,11,8
more,funny,95,46,56,62,62,100,130,141,130,231
more,general,2,2,6,3,3,9,18,11,15,16
more,generous,4,4,2,1,4,12,7,10,2,4
more,genuine,6,4,5,9,9,11,32,30,26,36
more,good,42,16,21,28,34,61,83,71,70,160
more,gory,9,5,17,11,17,25,38,49,24,35
more,graphic,22,8,11,17,38,45,62,76,48,75
more,great,5,2,2,1,4,5,7,24,31,80
more,gripping,7,2,12,8,15,19,24,48,30,45
more,gritty,5,6,3,10,6,15,21,32,37,35
more,gruesome,8,5,0,7,19,18,35,22,26,36
more,handsome,4,1,4,2,6,3,13,17,6,24
more,happy,4,1,5,4,6,13,4,22,16,45
more,hard,2,2,4,8,6,10,16,10,6,18
more,heroic,1,4,5,5,5,5,10,19,7,11
more,hilarious,25,5,8,9,15,29,37,47,47,125
more,honest,37,13,20,27,29,25,47,68,53,62
more,horrible,43,6,12,10,5,4,13,13,13,30
more,horrific,8,5,8,5,9,14,17,25,22,30
more,horrifying,17,10,4,4,7,13,22,22,29,36
more,human,28,13,31,46,59,112,194,262,219,338
more,humane,6,4,3,2,9,9,24,24,17,34
more,humorous,13,7,10,12,17,22,36,47,30,51
more,idiotic,10,12,6,6,6,1,4,3,1,2
more,imaginative,11,10,20,14,23,20,26,19,12,23
more,important,225,123,140,178,238,359,568,732,667,1168
more,impressed,21,8,12,15,23,43,59,76,71,118
more,impressive,26,19,30,45,59,89,167,199,178,276
more,inclined,9,5,2,7,5,16,20,23,22,26
more,incredible,4,3,2,0,3,3,11,8,18,41
more,independent,1,2,4,1,0,8,11,7,8,12
more,innocent,8,3,8,5,11,32,44,40,42,58
more,insane,4,9,1,1,6,6,9,12,13,14
more,insight,6,3,8,10,13,18,24,25,26,48
more,insightful,7,2,9,3,3,5,10,6,14,9
more,intellectual,14,5,5,8,12,14,23,30,27,31
more,intelligent,115,52,75,68,72,93,139,154,134,214
more,intense,19,11,24,23,44,80,154,178,201,298
more,interested,155,95,139,148,217,275,399,364,249,371
more,interesting,809,450,560,677,894,1157,1348,1267,811,1202
more,intimate,2,2,4,6,15,35,43,61,58,79
more,intricate,0,0,5,5,3,10,8,19,14,23
more,intrigued,0,3,2,4,1,2,11,6,13,17
more,intriguing,13,10,27,24,35,57,98,102,88,110
more,inventive,2,6,4,8,14,21,22,32,16,20
more,involved,4,2,4,6,6,16,39,35,17,37
more,ironic,2,2,1,3,2,12,7,14,14,14
more,irritating,59,24,22,26,23,21,23,12,3,6
more,laughable,44,18,24,16,10,19,12,15,8,7
more,liberal,3,2,6,3,7,23,20,16,10,22
more,light,9,7,7,4,11,29,48,52,28,43
more,lighthearted,3,1,4,1,4,3,15,14,8,14
more,likable,30,21,22,41,41,73,118,118,79,88
more,likeable,2,3,0,5,4,3,7,19,5,12
more,likely,193,129,124,155,201,214,312,300,217,320
more,limited,5,1,7,5,12,19,25,16,9,15
more,linear,0,4,4,2,5,3,6,9,9,13
more,literal,2,0,0,1,2,3,5,16,7,14
more,lively,14,3,13,7,9,19,19,20,10,29
more,logical,9,4,7,18,21,20,21,26,9,16
more,lovable,1,0,1,1,3,4,6,12,14,30
more,ludicrous,11,6,10,11,9,11,6,4,1,3
more,magical,5,2,3,1,0,8,5,14,18,16
more,mainstream,12,3,12,25,18,46,42,51,40,58
more,mature,49,25,33,55,68,148,233,310,289,414
more,meaningful,34,12,23,17,27,55,58,74,83,133
more,memorable,14,13,20,26,49,83,132,123,80,161
more,menacing,9,4,5,10,16,25,40,46,33,47
more,modern,34,22,27,26,34,71,113,143,100,145
more,modest,2,1,0,2,2,13,9,13,7,7
more,moving,2,2,0,1,7,5,10,18,23,49
more,mundane,3,4,3,5,11,11,12,14,13,9
more,mysterious,14,4,8,11,12,17,35,53,41,48
more,natural,11,6,9,28,39,50,98,109,69,101
more,negative,5,0,3,5,6,2,11,11,5,7
more,new,4,2,2,2,1,2,9,9,8,11
more,normal,4,3,4,2,10,12,21,21,18,26
more,noticeable,3,1,3,5,4,9,11,3,13,9
more,nuanced,6,1,5,3,9,17,22,26,22,22
more,objective,10,5,4,10,2,10,20,16,7,25
more,obnoxious,11,5,1,6,8,4,7,6,1,3
more,obscure,4,2,6,9,9,15,18,18,14,20
more,obvious,65,36,35,47,76,118,151,133,94,153
more,offensive,38,14,17,9,15,7,10,13,19,16
more,open,9,4,5,15,13,27,53,68,54,97
more,optimistic,6,0,5,2,9,5,16,30,22,28
more,original,89,30,48,79,100,139,175,157,105,147
more,outrageous,3,4,3,6,10,12,28,22,17,20
more,painful,82,22,20,18,27,23,19,21,28,57
more,palatable,22,21,13,13,35,57,53,52,36,41
more,passionate,2,1,3,1,4,7,7,5,8,23
more,pathetic,63,18,14,19,18,12,14,10,6,17
more,peaceful,5,1,1,1,1,7,11,14,7,21
more,perfect,8,2,0,4,7,13,49,60,70,229
more,personal,14,13,11,16,30,59,128,170,151,231
more,philosophical,1,2,2,5,1,7,9,8,16,20
more,physical,2,5,2,6,10,9,17,17,13,17
more,plausible,38,22,21,22,34,46,64,65,37,57
more,pleasant,20,10,3,3,9,20,15,15,12,19
more,pleased,0,0,4,0,5,3,9,6,18,24
more,poetic,3,0,1,2,1,6,6,11,12,23
more,poignant,2,2,10,7,12,28,40,59,77,125
more,pointless,30,8,11,15,4,4,2,3,0,3
more,polished,5,4,8,15,20,37,56,46,51,39
more,political,2,2,2,3,4,5,6,8,5,14
more,popular,35,19,12,11,31,55,105,129,119,225
more,positive,33,23,29,30,50,87,91,100,64,114
more,potent,3,5,3,5,3,8,13,22,15,19
more,potential,14,6,19,28,36,71,46,30,10,14
more,powerful,92,43,62,86,125,239,358,470,458,851
more,precise,9,5,9,9,13,9,18,17,20,31
more,predictable,37,23,25,28,24,24,34,21,18,20
more,pretentious,13,5,10,6,3,4,4,6,4,4
more,prevalent,1,3,1,2,8,2,18,12,16,17
more,problematic,4,0,3,2,6,9,16,15,6,4
more,productive,86,23,11,5,5,7,5,15,9,14
more,professional,20,11,7,13,14,21,19,31,14,27
more,profound,13,7,10,14,32,27,36,61,55,129
more,prominent,6,8,5,18,23,32,39,52,45,55
more,promising,3,4,4,6,10,7,10,5,5,5
more,pronounced,6,3,7,6,10,17,29,32,18,23
more,psychological,4,3,6,12,10,17,39,48,32,42
more,quiet,3,0,2,3,2,1,13,10,9,8
more,rare,3,4,3,2,0,2,1,15,11,28
more,raw,1,0,0,3,4,6,8,19,14,14
more,real,56,38,30,39,82,118,224,367,358,696
more,realistic,295,122,184,212,327,469,709,928,796,1315
more,reasonable,12,1,1,1,8,9,3,14,9,20
more,recent,22,9,21,15,30,48,73,92,68,115
more,refined,4,5,3,6,11,18,21,22,21,23
more,relevant,10,7,8,9,21,31,73,95,88,183
more,remarkable,7,5,2,7,6,10,30,57,69,132
more,reminiscent,10,7,12,14,25,27,32,29,23,28
more,respectable,3,1,3,6,5,3,15,8,9,9
more,responsible,8,4,1,4,5,8,6,6,3,18
more,restrained,3,1,6,5,23,23,36,39,40,36
more,revealing,2,5,3,2,2,7,6,7,6,10
more,rewarding,49,21,16,19,20,41,47,58,47,71
